Date,Price,Open,High,Low,Vol.,Change %
10/11/2020,11369.0,11291.6,11409.2,11291.6,29.04K,0.67%
10/10/2020,11293.2,11051.3,11386.6,11051.3,43.65K,2.18%
10/09/2020,11052.4,10927.5,11074.2,10870.1,48.24K,1.21%
10/08/2020,10920.6,10667.3,10920.8,10568.3,51.96K,2.34%
10/07/2020,10670.5,10600.2,10670.5,10594.6,32.81K,0.65%
10/06/2020,10602.1,10797.9,10797.9,10592.2,48.68K,-1.71%
10/05/2020,10787.0,10663.1,10787.0,10663.1,34.03K,1.07%
10/04/2020,10672.5,10536.4,10672.5,10536.4,23.21K,1.24%
10/03/2020,10542.1,10572.0,10577.0,10528.0,22.30K,-0.26%
10/02/2020,10569.9,10603.3,10605.4,10450.0,50.13K,-0.47%
10/01/2020,10619.7,10780.6,10898.8,10619.7,60.87K,-1.44%
09/30/2020,10774.8,10843.8,10843.8,10711.7,39.60K,-0.61%
09/29/2020,10840.6,10669.7,10840.6,10652.6,41.88K,1.39%
09/28/2020,10692.2,10787.8,10923.5,10692.2,50.10K,-0.76%
09/27/2020,10774.3,10727.2,10774.3,10638.2,30.55K,0.44%
09/26/2020,10726.6,10695.7,10742.3,10672.0,28.42K,0.37%
09/25/2020,10686.8,10737.1,10737.1,10582.3,48.10K,-0.48%
09/24/2020,10738.6,10241.6,10745.8,10241.6,57.68K,4.90%
09/23/2020,10237.1,10533.1,10533.1,10228.5,51.88K,-2.78%
09/22/2020,10530.3,10419.9,10530.3,10419.9,43.99K,1.08%
09/21/2020,10417.3,10912.0,10980.0,10396.4,70.68K,-4.59%
09/20/2020,10918.9,11074.3,11074.3,10841.7,39.16K,-1.46%
09/19/2020,11081.0,10935.1,11081.0,10896.3,38.44K,1.36%
09/18/2020,10932.2,10943.4,10981.4,10849.9,47.27K,-0.07%
09/17/2020,10940.0,10951.9,10951.9,10816.6,55.60K,-0.07%
09/16/2020,10947.8,10788.4,11031.9,10712.1,64.99K,1.51%
09/15/2020,10784.9,10666.6,10870.9,10643.9,61.82K,1.04%
09/14/2020,10673.7,10332.0,10717.6,10272.0,67.06K,3.40%
09/13/2020,10322.8,10437.2,10572.0,10267.4,43.84K,-1.12%
09/12/2020,10439.7,10387.1,10469.8,10323.0,35.38K,0.50%
09/11/2020,10387.9,10347.5,10387.9,10247.1,43.83K,0.49%
09/10/2020,10336.9,10218.2,10382.0,10218.2,58.25K,1.12%
09/09/2020,10222.5,10125.1,10324.1,9995.0,49.35K,0.96%
09/08/2020,10125.4,10383.7,10383.7,9985.0,73.49K,-2.38%
09/07/2020,10372.0,10241.5,10372.0,9930.0,62.62K,1.18%
09/06/2020,10251.1,10155.7,10273.1,10123.0,56.37K,0.88%
09/05/2020,10161.6,10445.5,10465.0,10059.8,90.00K,-2.76%
09/04/2020,10450.4,10188.5,10543.4,10188.5,92.73K,2.98%
09/03/2020,10147.5,11381.2,11404.4,10147.5,121.95K,-10.90%
09/02/2020,11388.9,11916.0,11916.0,11298.0,87.22K,-4.48%
09/01/2020,11922.5,11663.5,11966.2,11617.8,78.15K,2.34%
08/31/2020,11649.5,11721.8,11728.5,11614.2,55.35K,-0.59%
08/30/2020,11718.9,11465.6,11718.9,11465.6,43.18K,2.20%
08/29/2020,11466.1,11531.2,11543.0,11466.1,32.97K,-0.50%
08/28/2020,11523.9,11341.8,11523.9,11341.8,45.95K,1.75%
08/27/2020,11325.4,11457.7,11457.7,11239.0,63.25K,-1.15%
08/26/2020,11456.8,11317.6,11466.8,11272.5,54.00K,1.17%
08/25/2020,11324.4,11754.3,11754.3,11192.0,69.59K,-3.63%
08/24/2020,11751.5,11648.1,11791.0,11617.3,46.21K,0.90%
08/23/2020,11646.7,11668.6,11679.0,11528.2,37.90K,-0.14%
08/22/2020,11663.3,11526.8,11669.7,11436.0,43.68K,1.16%
08/21/2020,11529.4,11853.0,11872.2,11529.4,64.45K,-2.75%
08/20/2020,11855.8,11754.5,11876.3,11702.0,46.09K,0.94%
08/19/2020,11745.2,11945.1,11945.1,11675.0,73.94K,-1.83%
08/18/2020,11964.7,12283.4,12346.5,11963.6,75.92K,-2.53%
08/17/2020,12275.5,11916.5,12393.0,11832.4,84.73K,3.06%
08/16/2020,11910.7,11849.1,11910.7,11800.0,41.37K,0.50%
08/15/2020,11851.3,11764.1,11913.4,11764.1,56.24K,0.78%
08/14/2020,11760.0,11799.0,11799.0,11671.8,59.82K,-0.13%
08/13/2020,11775.2,11558.9,11775.2,11389.0,70.13K,1.82%
08/12/2020,11564.3,11393.2,11583.7,11343.1,64.91K,1.49%
08/11/2020,11394.9,11888.8,11888.8,11338.5,90.75K,-4.17%
08/10/2020,11891.3,11686.6,12000.8,11686.6,84.95K,1.79%
08/09/2020,11682.1,11769.4,11769.4,11570.8,41.49K,-0.74%
08/08/2020,11769.1,11588.0,11776.3,11582.3,41.86K,1.53%
08/07/2020,11592.0,11762.1,11874.2,11538.3,65.76K,-1.44%
08/06/2020,11761.6,11744.9,11866.5,11649.7,63.53K,0.16%
08/05/2020,11743.3,11198.3,11743.3,11178.5,74.97K,4.95%
08/04/2020,11189.5,11226.3,11360.2,11117.1,58.63K,-0.30%
08/03/2020,11223.1,11071.4,11414.1,11071.4,56.93K,1.33%
08/02/2020,11076.3,11800.6,11926.2,11076.3,97.55K,-6.21%
08/01/2020,11810.0,11333.8,11810.0,11324.6,85.09K,4.17%
07/31/2020,11337.4,11098.9,11365.2,11012.3,70.06K,2.16%
07/30/2020,11097.8,10984.6,11123.5,10936.6,60.80K,-0.02%
07/29/2020,11100.0,10914.5,11250.5,10914.5,76.84K,1.72%
07/28/2020,10912.4,11087.8,11087.8,10766.0,97.27K,-0.98%
07/27/2020,11020.0,9932.6,11024.4,9932.6,150.19K,10.98%
07/26/2020,9929.5,9700.4,9945.0,9668.5,65.28K,2.37%
07/25/2020,9700.0,9538.8,9700.0,9538.8,40.68K,1.68%
07/24/2020,9539.3,9603.2,9603.2,9517.8,43.93K,-0.69%
07/23/2020,9605.8,9523.0,9605.8,9477.0,51.86K,0.83%
07/22/2020,9526.5,9388.0,9526.5,9327.2,48.82K,1.49%
07/21/2020,9386.5,9158.0,9402.8,9158.0,60.41K,2.46%
07/20/2020,9160.8,9218.6,9218.6,9155.0,35.46K,-0.51%
07/19/2020,9207.8,9169.8,9207.8,9128.7,26.05K,0.41%
07/18/2020,9169.9,9153.1,9186.8,9133.4,22.56K,0.16%
07/17/2020,9154.8,9135.3,9161.1,9121.7,28.05K,0.22%
07/16/2020,9134.5,9202.6,9210.0,9086.4,43.38K,-0.68%
07/15/2020,9197.0,9255.6,9255.6,9197.0,39.05K,-0.61%
07/14/2020,9253.6,9236.0,9264.8,9181.4,45.77K,0.12%
07/13/2020,9242.5,9312.4,9314.6,9242.5,42.74K,-0.66%
07/12/2020,9304.2,9235.0,9304.2,9218.1,30.87K,0.76%
07/11/2020,9234.0,9295.0,9295.0,9202.0,22.56K,-0.56%
07/10/2020,9286.0,9232.4,9286.0,9158.7,38.30K,0.57%
07/09/2020,9233.4,9431.3,9431.3,9219.3,48.04K,-2.16%
07/08/2020,9436.9,9263.1,9440.2,9251.3,56.14K,1.93%
07/07/2020,9258.0,9336.0,9336.0,9246.3,34.59K,-0.89%
07/06/2020,9340.8,9076.6,9340.8,9076.6,54.46K,2.82%
07/05/2020,9084.3,9134.2,9142.1,9005.0,34.07K,-0.59%
07/04/2020,9138.1,9053.1,9187.8,9047.8,26.44K,0.85%
07/03/2020,9061.4,9086.5,9122.9,9038.0,28.94K,-0.27%
07/02/2020,9085.7,9231.4,9259.2,8959.0,45.73K,-1.58%
07/01/2020,9232.0,9136.7,9290.4,9099.3,38.49K,1.05%
06/30/2020,9136.0,9191.0,9201.5,9072.2,31.46K,-0.56%
06/29/2020,9187.1,9124.8,9236.1,9027.9,42.12K,0.85%
06/28/2020,9110.0,9007.0,9188.0,8949.3,30.69K,1.09%
06/27/2020,9012.0,9168.2,9196.0,8856.5,46.29K,-1.64%
06/26/2020,9162.1,9244.5,9295.5,9058.4,50.29K,-0.95%
06/25/2020,9250.3,9294.1,9328.8,9026.0,55.83K,-0.56%
06/24/2020,9302.3,9622.7,9667.9,9223.8,61.57K,-3.35%
06/23/2020,9625.0,9687.7,9718.7,9582.3,41.03K,-0.63%
06/22/2020,9685.5,9294.7,9756.2,9284.7,57.90K,4.20%
06/21/2020,9294.8,9361.2,9416.0,9288.0,24.32K,-0.68%
06/20/2020,9358.5,9306.0,9394.0,9185.9,30.33K,0.52%
06/19/2020,9310.2,9376.6,9424.0,9244.8,45.33K,-0.81%
06/18/2020,9385.8,9470.0,9478.3,9287.7,37.38K,-0.83%
06/17/2020,9464.1,9532.8,9549.0,9269.3,48.05K,-0.65%
06/16/2020,9525.8,9432.3,9585.0,9375.0,52.05K,1.07%
06/15/2020,9425.0,9337.5,9494.5,8932.4,86.11K,0.90%
06/14/2020,9340.9,9475.7,9475.7,9261.3,30.06K,-1.38%
06/13/2020,9471.5,9467.8,9492.4,9365.9,27.76K,0.07%
06/12/2020,9465.0,9272.5,9545.5,9249.4,50.12K,2.04%
06/11/2020,9275.7,9891.2,9948.5,9188.0,94.42K,-6.15%
06/10/2020,9884.1,9769.9,9977.9,9706.2,47.13K,1.17%
06/09/2020,9770.2,9821.6,9872.0,9632.0,46.02K,-0.10%
06/08/2020,9780.3,9754.3,9790.3,9641.0,40.67K,0.35%
06/07/2020,9745.8,9667.6,9784.3,9427.9,57.95K,0.79%
06/06/2020,9669.7,9578.3,9732.0,9541.9,32.75K,0.44%
06/05/2020,9627.3,9797.4,9850.0,9590.0,47.79K,-1.70%
06/04/2020,9793.6,9667.8,9872.9,9477.2,57.46K,1.41%
06/03/2020,9657.8,9515.9,9666.0,9428.1,46.25K,1.37%
06/02/2020,9527.1,10223.9,10223.9,9351.8,108.97K,-6.51%
06/01/2020,10190.0,9449.3,10350.0,9432.3,76.65K,7.70%
05/31/2020,9461.2,9699.9,9699.9,9400.2,48.33K,-2.41%
05/30/2020,9695.0,9432.1,9733.7,9353.2,55.67K,2.86%
05/29/2020,9425.2,9591.1,9601.1,9355.2,57.37K,-1.47%
05/28/2020,9565.3,9205.0,9610.9,9119.0,74.11K,4.00%
05/27/2020,9197.0,8837.0,9217.4,8818.8,68.91K,4.00%
05/26/2020,8843.0,8902.5,9002.0,8700.1,58.30K,-0.64%
05/25/2020,8900.2,8687.2,8963.4,8673.2,62.83K,2.18%
05/24/2020,8710.5,9170.0,9296.5,8710.5,70.38K,-5.11%
05/23/2020,9179.8,9174.1,9303.3,9085.0,43.53K,0.12%
05/22/2020,9169.0,9066.0,9257.9,8952.7,58.94K,1.47%
05/21/2020,9036.6,9501.7,9568.7,8823.4,108.93K,-4.99%
05/20/2020,9511.4,9780.5,9840.1,9369.9,74.92K,-2.69%
05/19/2020,9774.0,9735.0,9889.8,9488.2,78.54K,0.46%
05/18/2020,9729.4,9704.6,9950.0,9529.1,82.01K,0.51%
05/17/2020,9680.0,9356.7,9875.7,9335.0,68.65K,3.17%
05/16/2020,9382.7,9332.9,9576.3,9228.9,59.59K,0.70%
05/15/2020,9317.5,9789.7,9835.8,9155.0,115.89K,-4.80%
05/14/2020,9787.7,9323.0,9926.0,9267.1,129.57K,5.17%
05/13/2020,9306.6,8794.2,9390.9,8794.2,92.47K,5.60%
05/12/2020,8813.0,8560.0,8968.4,8546.8,86.52K,2.42%
05/11/2020,8605.0,8744.7,9148.0,8243.3,168.81K,-1.60%
05/10/2020,8745.0,9546.5,9549.9,8164.2,183.87K,-8.40%
05/09/2020,9546.7,9790.4,9913.7,9530.6,81.95K,-2.63%
05/08/2020,9804.8,10000.0,10028.5,9725.0,100.68K,-1.76%
05/07/2020,9980.8,9123.5,10060.0,9046.9,147.16K,9.12%
05/06/2020,9147.0,9025.9,9385.0,8926.9,105.93K,1.37%
05/05/2020,9023.5,8885.0,9100.7,8770.0,76.48K,1.67%
05/04/2020,8875.3,8901.8,8948.6,8529.3,84.42K,-0.19%
05/03/2020,8892.6,8973.3,9190.9,8727.0,90.13K,-0.87%
05/02/2020,8971.0,8809.0,9006.9,8769.2,59.00K,1.63%
05/01/2020,8827.3,8618.9,9049.4,8618.9,91.47K,2.19%
04/30/2020,8638.1,8781.9,9450.6,8417.3,206.28K,-1.61%
04/29/2020,8779.1,7749.8,8950.0,7731.6,183.55K,13.30%
04/28/2020,7748.6,7777.9,7777.9,7663.9,46.30K,-0.32%
04/27/2020,7773.8,7723.0,7773.8,7626.5,65.44K,1.06%
04/26/2020,7692.2,7527.1,7692.2,7524.4,50.52K,2.03%
04/25/2020,7539.4,7505.0,7674.3,7453.9,43.87K,0.46%
04/24/2020,7505.0,7472.7,7601.6,7417.9,60.18K,0.29%
04/23/2020,7483.6,7125.1,7695.0,7034.9,102.77K,5.04%
04/22/2020,7124.4,6836.6,7147.5,6820.4,61.49K,4.13%
04/21/2020,6842.0,6821.4,6931.3,6771.4,60.11K,0.14%
04/20/2020,6832.1,7122.3,7206.1,6767.2,90.15K,-4.07%
04/19/2020,7122.0,7250.4,7260.2,7062.2,45.67K,-1.75%
04/18/2020,7248.9,7014.4,7281.0,7014.4,49.49K,3.18%
04/17/2020,7025.5,7106.3,7142.5,6994.3,54.13K,-1.10%
04/16/2020,7103.8,6616.2,7172.0,6494.3,125.01K,7.26%
04/15/2020,6622.9,6858.6,6927.8,6612.1,61.57K,-3.57%
04/14/2020,6867.9,6846.1,6967.2,6765.4,69.07K,0.40%
04/13/2020,6840.5,6853.8,6882.0,6610.6,96.42K,-0.85%
04/12/2020,6899.2,6877.2,7171.7,6780.3,73.87K,0.31%
04/11/2020,6877.6,6877.2,6936.0,6765.4,45.47K,0.25%
04/10/2020,6860.2,7287.6,7292.8,6751.5,104.68K,-5.83%
04/09/2020,7284.9,7336.0,7368.0,7140.9,61.10K,-1.01%
04/08/2020,7359.5,7200.0,7413.8,7157.7,76.06K,2.19%
04/07/2020,7202.0,7313.3,7445.7,7093.0,103.59K,-1.80%
04/06/2020,7333.8,6771.5,7333.8,6769.3,118.05K,8.29%
04/05/2020,6772.2,6889.6,6889.6,6684.8,49.69K,-1.23%
04/04/2020,6856.8,6722.5,6982.9,6658.2,71.39K,1.90%
04/03/2020,6729.0,6792.4,7033.1,6616.0,104.08K,-1.14%
04/02/2020,6806.4,6699.6,7154.6,6562.3,149.30K,2.51%
04/01/2020,6639.9,6423.1,6669.8,6153.7,97.50K,3.57%
03/31/2020,6410.8,6384.0,6515.3,6341.3,72.34K,0.26%
03/30/2020,6394.4,5892.3,6560.0,5866.0,118.89K,8.71%
03/29/2020,5882.2,6242.0,6261.0,5877.5,63.31K,-5.81%
03/28/2020,6245.3,6297.5,6322.7,6051.4,93.16K,-1.80%
03/27/2020,6359.7,6745.4,6831.7,6299.7,82.92K,-5.61%
03/26/2020,6737.4,6687.5,6775.7,6534.7,83.03K,0.86%
03/25/2020,6679.7,6734.0,6938.5,6470.1,132.16K,-1.01%
03/24/2020,6747.7,6466.6,6827.7,6388.2,151.14K,4.10%
03/23/2020,6482.1,5803.4,6566.2,5694.9,164.67K,11.42%
03/22/2020,5817.9,6179.1,6404.0,5747.9,119.12K,-6.01%
03/21/2020,6190.0,6213.3,6443.5,5890.5,128.91K,-0.30%
03/20/2020,6208.4,6165.6,6898.0,5757.0,219.30K,0.65%
03/19/2020,6168.5,5406.4,6389.1,5264.8,199.02K,14.32%
03/18/2020,5395.9,5325.2,5426.4,5012.9,137.13K,1.21%
03/17/2020,5331.6,5085.0,5510.0,4945.1,150.09K,6.11%
03/16/2020,5024.4,5360.2,5363.0,4468.1,227.28K,-6.34%
03/15/2020,5364.5,5174.7,5901.3,5110.0,139.92K,3.62%
03/14/2020,5177.1,5534.7,5629.5,5061.9,136.91K,-7.23%
03/13/2020,5580.8,4846.5,5886.6,3783.5,402.20K,14.87%
03/12/2020,4858.4,7944.6,7961.5,4510.0,261.51K,-38.76%
03/11/2020,7932.8,7886.2,7973.3,7599.1,79.94K,0.59%
03/10/2020,7886.4,7930.5,8145.8,7758.5,86.78K,-0.61%
03/09/2020,7934.9,8037.0,8152.6,7649.4,116.97K,-1.18%
03/08/2020,8029.6,8885.0,8885.0,8009.6,77.54K,-9.64%
03/07/2020,8885.9,9134.5,9167.5,8846.5,45.42K,-2.71%
03/06/2020,9133.6,9044.2,9165.0,8992.8,43.78K,0.81%
03/05/2020,9060.0,8757.7,9153.0,8757.7,58.20K,3.50%
03/04/2020,8753.3,8766.8,8844.7,8674.2,35.61K,-0.08%
03/03/2020,8760.4,8912.3,8912.8,8667.0,49.98K,-1.70%
03/02/2020,8911.4,8530.5,8964.8,8499.9,54.64K,4.32%
03/01/2020,8542.3,8553.7,8742.7,8432.2,40.09K,0.21%
02/29/2020,8524.1,8699.8,8790.0,8524.1,33.95K,-1.92%
02/28/2020,8690.8,8823.5,8898.6,8456.3,63.92K,-1.44%
02/27/2020,8818.0,8784.8,8969.6,8535.0,64.74K,0.32%
02/26/2020,8790.1,9314.1,9377.1,8666.0,81.91K,-5.69%
02/25/2020,9320.0,9655.0,9670.6,9255.7,49.27K,-3.51%
02/24/2020,9659.0,9936.1,9988.0,9493.5,50.00K,-2.87%
02/23/2020,9944.2,9650.0,9970.5,9649.0,34.44K,3.03%
02/22/2020,9651.8,9678.4,9705.4,9560.6,23.02K,-0.27%
02/21/2020,9677.7,9597.3,9755.0,9571.3,38.43K,0.76%
02/20/2020,9604.2,9588.6,9681.7,9456.4,54.23K,0.09%
02/19/2020,9595.6,10168.8,10230.0,9380.2,49.15K,-5.52%
02/18/2020,10156.1,9707.1,10250.0,9596.7,63.79K,4.72%
02/17/2020,9697.9,9904.3,9952.7,9453.0,63.05K,-2.30%
02/16/2020,9925.9,9904.3,10047.3,9646.5,54.06K,0.20%
02/15/2020,9906.3,10352.8,10373.0,9814.8,38.23K,-4.24%
02/14/2020,10344.5,10229.9,10372.5,10113.2,43.02K,1.02%
02/13/2020,10240.4,10317.0,10496.5,10110.0,70.23K,-0.81%
02/12/2020,10324.2,10231.4,10436.8,10231.4,55.16K,0.97%
02/11/2020,10225.0,9856.3,10323.4,9718.0,56.26K,3.78%
02/10/2020,9852.6,10157.8,10186.1,9771.0,53.87K,-2.97%
02/09/2020,10153.8,9895.0,10159.0,9881.0,39.82K,2.58%
02/08/2020,9898.1,9813.7,9937.3,9671.9,39.96K,0.80%
02/07/2020,9819.6,9773.0,9883.1,9736.0,40.37K,0.51%
02/06/2020,9770.0,9620.8,9859.4,9536.7,59.35K,1.63%
02/05/2020,9613.0,9196.5,9727.4,9179.6,59.26K,4.52%
02/04/2020,9197.2,9302.0,9347.8,9100.3,48.88K,-1.05%
02/03/2020,9295.1,9326.9,9580.1,9243.0,46.21K,-0.34%
02/02/2020,9326.8,9383.1,9467.3,9204.8,41.95K,-0.65%
02/01/2020,9387.7,9354.7,9463.0,9302.0,26.75K,0.37%
01/31/2020,9352.8,9512.5,9530.0,9232.1,41.76K,-1.69%
01/30/2020,9513.3,9290.0,9576.4,9213.7,55.44K,2.29%
01/29/2020,9300.5,9396.2,9432.3,9256.6,49.05K,-0.71%
01/28/2020,9367.0,8917.3,9389.0,8911.0,67.14K,5.16%
01/27/2020,8907.6,8621.3,9000.0,8585.0,49.05K,3.43%
01/26/2020,8612.5,8327.5,8615.2,8304.2,28.78K,3.27%
01/25/2020,8340.0,8439.5,8450.0,8272.9,23.70K,-1.16%
01/24/2020,8437.5,8405.0,8522.9,8238.8,37.92K,0.33%
01/23/2020,8409.8,8686.6,8686.6,8310.3,43.50K,-3.14%
01/22/2020,8682.1,8745.0,8807.3,8600.5,26.61K,-0.59%
01/21/2020,8733.3,8649.1,8777.5,8518.0,33.29K,1.06%
01/20/2020,8641.8,8711.4,8743.3,8523.4,35.81K,-0.69%
01/19/2020,8701.6,8912.4,9196.8,8542.2,63.05K,-2.44%
01/18/2020,8919.3,8905.8,8985.2,8806.8,35.35K,0.08%
01/17/2020,8912.6,8722.5,9018.0,8676.7,64.39K,2.07%
01/16/2020,8732.0,8824.6,8859.2,8601.8,47.42K,-1.10%
01/15/2020,8829.2,8802.6,8912.4,8573.7,76.66K,-0.12%
01/14/2020,8840.0,8112.6,8876.1,8112.6,107.34K,9.03%
01/13/2020,8107.8,8184.6,8195.0,8060.0,28.88K,-0.91%
01/12/2020,8182.4,8005.9,8189.4,7968.0,35.19K,2.02%
01/11/2020,8020.0,8176.4,8284.8,8006.2,50.15K,-2.13%
01/10/2020,8194.9,7817.8,8197.4,7684.7,74.81K,4.76%
01/09/2020,7822.2,8052.8,8052.8,7753.7,58.50K,-2.83%
01/08/2020,8049.8,8147.1,8450.5,7880.8,100.23K,-1.33%
01/07/2020,8158.6,7769.2,8186.8,7740.0,81.80K,5.17%
01/06/2020,7757.2,7352.4,7783.5,7348.4,49.70K,5.44%
01/05/2020,7357.2,7355.1,7489.4,7323.9,35.00K,0.07%
01/04/2020,7351.9,7340.5,7398.5,7284.0,27.82K,0.22%
01/03/2020,7335.6,6964.4,7399.0,6878.8,61.73K,5.35%
01/02/2020,6962.7,7193.4,7212.5,6943.8,28.71K,-3.30%
01/01/2020,7200.6,7190.6,7254.9,7175.8,15.86K,0.08%
